0,Huffman,code,0
1,Huffman,code,1
2,Huffman,code,2
3,Huffman,code,3
4,Huffman,code,4
5,Huffman,code,5
6,Huffman,code,6
7,Huffman,code,7
8,Huffman,code,8
9,Huffman,code,9
10,Huffman,code,10
11,Huffman,code,11
12,Huffman,code,12
13,Huffman,code,13
14,Huffman,code,14
15,Huffman,code,15
16,Huffman,code,16
17,Huffman,code,17
18,Huffman,code,18
19,Huffman,code,19
20,Huffman,code,20
21,Huffman,code,21
22,Huffman,code,22
23,Huffman,code,23
24,Huffman,code,24
25,Huffman,code,25
26,Huffman,code,26
27,Huffman,code,27
28,Huffman,code,28
29,Huffman,code,29
30,Huffman,code,30
31,Huffman,code,31
32,Huffman,code,32
33,Huffman,code,33
34,Huffman,code,34
35,Huffman,code,35
36,Huffman,code,36
37,Huffman,code,37
38,Huffman,code,38
39,Huffman,code,39
40,Huffman,code,40
41,Huffman,code,41
42,Huffman,code,42
43,Huffman,code,43
44,Huffman,code,44
45,Huffman,code,45
46,Huffman,code,46
47,Huffman,code,47
48,Huffman,code,48
49,Huffman,code,49
50,Huffman,code,50
51,Huffman,code,51
52,Huffman,code,52
53,Huffman,code,53
54,Huffman,code,54
